"response_id","factor_for_visit","is_top_three"
"GEN24_1001386","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1001386","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001386","Its landscapes and scenery",FALSE
"GEN24_1001388","Its landscapes and scenery",FALSE
"GEN24_1001403","It was somewhere new, I had never been there before",FALSE
"GEN24_1001403","Its landscapes and scenery",FALSE
"GEN24_1001403","Sports events or activities",FALSE
"GEN24_1001406","It was somewhere new, I had never been there before",TRUE
"GEN24_1001406","Its landscapes and scenery",TRUE
"GEN24_1001406","Sports events or activities",FALSE
"GEN24_1001406","The variety of outdoor and adventure activities",TRUE
"GEN24_1001407","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1001407","I read about New Zealand in a newspaper, or magazine",FALSE
"GEN24_1001407","I wanted to see the unique indigenous Maori culture",TRUE
"GEN24_1001407","I've always wanted to visit",FALSE
"GEN24_1001407","It was somewhere new, I had never been there before",TRUE
"GEN24_1001407","Its landscapes and scenery",TRUE
"GEN24_1001407","The variety of outdoor and adventure activities",FALSE
"GEN24_1001411","Work / business",FALSE
"GEN24_1001417","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1001417","I wanted to see the unique indigenous Maori culture",TRUE
"GEN24_1001417","I've always wanted to visit",TRUE
"GEN24_1001417","Its landscapes and scenery",TRUE
"GEN24_1001423","The variety of outdoor and adventure activities",FALSE
"GEN24_1001428","I've always wanted to visit",FALSE
"GEN24_1001428","It was somewhere new, I had never been there before",TRUE
"GEN24_1001428","Its landscapes and scenery",TRUE
"GEN24_1001428","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1001428","The variety of outdoor and adventure activities",FALSE
"GEN24_1001429","Sports events or activities",FALSE
"GEN24_1001431","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001431","I was confident there would be health and hygiene measures in New Zealand to help protect against COVID-19",FALSE
"GEN24_1001431","Its landscapes and scenery",TRUE
"GEN24_1001431","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1001431","The variety of outdoor and adventure activities",TRUE
"GEN24_1001434","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1001434","Sports events or activities",FALSE
"GEN24_1001440","Work / business",FALSE
"GEN24_1001446","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1001446","I've always wanted to visit",TRUE
"GEN24_1001446","It was somewhere new, I had never been there before",TRUE
"GEN24_1001446","Its landscapes and scenery",FALSE
"GEN24_1001447","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1001447","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1001447","I've always wanted to visit",FALSE
"GEN24_1001447","It was somewhere new, I had never been there before",FALSE
"GEN24_1001447","Its landscapes and scenery",TRUE
"GEN24_1001447","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1001450","I've always wanted to visit",FALSE
"GEN24_1001458","Its landscapes and scenery",TRUE
"GEN24_1001458","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1001458","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1001458","The variety of outdoor and adventure activities",TRUE
"GEN24_1001465","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001465","It was somewhere new, I had never been there before",FALSE
"GEN24_1001478","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",FALSE
"GEN24_1001481","I've always wanted to visit",FALSE
"GEN24_1001485","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001488","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001493","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1001493","Its landscapes and scenery",FALSE
"GEN24_1001507","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001507","Its landscapes and scenery",FALSE
"GEN24_1001511","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001514","Its landscapes and scenery",FALSE
"GEN24_1001514","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1001514","New Zealand's food and wine",FALSE
"GEN24_1001515","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001515","Sports events or activities",FALSE
"GEN24_1001519","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001520","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1001520","It was somewhere new, I had never been there before",FALSE
"GEN24_1001524","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1001526","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001526","I was confident there would be health and hygiene measures in New Zealand to help protect against COVID-19",FALSE
"GEN24_1001526","Its environmentally friendly image",FALSE
"GEN24_1001527","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1001527","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1001527","I was confident there would be health and hygiene measures in New Zealand to help protect against COVID-19",FALSE
"GEN24_1001527","I've always wanted to visit",TRUE
"GEN24_1001527","Its landscapes and scenery",FALSE
"GEN24_1001527","Work / business",FALSE
"GEN24_1001534","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001540","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001540","I've always wanted to visit",FALSE
"GEN24_1001540","The variety of outdoor and adventure activities",FALSE
"GEN24_1001542","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001543","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001547","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001548","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001552","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1001552","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001557","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1001557","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1001557","I was confident there would be health and hygiene measures in New Zealand to help protect against COVID-19",TRUE
"GEN24_1001557","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1001558","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1001560","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1001560","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1001560","I was confident there would be health and hygiene measures in New Zealand to help protect against COVID-19",TRUE
"GEN24_1001560","Its environmentally friendly image",FALSE
"GEN24_1001560","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1001562","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001566","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",TRUE
"GEN24_1001566","I've always wanted to visit",TRUE
"GEN24_1001566","It was somewhere new, I had never been there before",FALSE
"GEN24_1001566","Its environmentally friendly image",FALSE
"GEN24_1001566","Its landscapes and scenery",TRUE
"GEN24_1001566","The variety of outdoor and adventure activities",FALSE
"GEN24_1001569","I've always wanted to visit",FALSE
"GEN24_1001571","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1001572","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001579","I was confident there would be health and hygiene measures in New Zealand to help protect against COVID-19",FALSE
"GEN24_1001579","I've always wanted to visit",FALSE
"GEN24_1001579","It was somewhere new, I had never been there before",TRUE
"GEN24_1001579","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1001579","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1001579","The variety of outdoor and adventure activities",FALSE
"GEN24_1001587","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001592","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001595","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001600","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001610","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1001610","Its landscapes and scenery",TRUE
"GEN24_1001610","Sports events or activities",FALSE
"GEN24_1001610","The variety of outdoor and adventure activities",TRUE
"GEN24_1001613","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001615","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001622","I was confident there would be health and hygiene measures in New Zealand to help protect against COVID-19",FALSE
"GEN24_1001622","Its landscapes and scenery",FALSE
"GEN24_1001622","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1001624","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1001624","It was somewhere new, I had never been there before",TRUE
"GEN24_1001624","Its landscapes and scenery",TRUE
"GEN24_1001624","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1001637","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001637","Its landscapes and scenery",FALSE
"GEN24_1001641","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1001641","I was confident there would be health and hygiene measures in New Zealand to help protect against COVID-19",FALSE
"GEN24_1001641","It was somewhere new, I had never been there before",FALSE
"GEN24_1001641","Its landscapes and scenery",TRUE
"GEN24_1001641","New Zealand's food and wine",TRUE
"GEN24_1001641","The variety of outdoor and adventure activities",FALSE
"GEN24_1001646","My travel agent talked about or recommended New Zealand",FALSE
"GEN24_1001651","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1001651","I wanted to see the unique indigenous Maori culture",TRUE
"GEN24_1001651","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1001651","I've always wanted to visit",FALSE
"GEN24_1001651","Its landscapes and scenery",FALSE
"GEN24_1001651","Sports events or activities",FALSE
"GEN24_1001659","Work / business",FALSE
"GEN24_1001666","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1001669","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001670","Its landscapes and scenery",FALSE
"GEN24_1001670","New Zealand's food and wine",FALSE
"GEN24_1001670","Sports events or activities",FALSE
"GEN24_1001671","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001671","The variety of outdoor and adventure activities",FALSE
"GEN24_1001675","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001681","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001681","I've always wanted to visit",FALSE
"GEN24_1001683","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1001683","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1001683","Its landscapes and scenery",TRUE
"GEN24_1001683","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1001688","I saw a show or segment featuring New Zealand on TV",TRUE
"GEN24_1001688","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1001688","Its landscapes and scenery",FALSE
"GEN24_1001688","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1001696","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",FALSE
"GEN24_1001696","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1001696","I've always wanted to visit",TRUE
"GEN24_1001696","Its landscapes and scenery",TRUE
"GEN24_1001696","New Zealand's food and wine",FALSE
