response_id,experience_more_maori_culture,improve_maori_culture_understanding,enjoy_maori_culture_experience
GEN24_25210,Agree,NA,NA
GEN24_25220,Disagree,NA,NA
GEN24_25233,Don't know / Not sure,NA,NA
GEN24_25235,Disagree,NA,NA
GEN24_25241,Don't know / Not sure,NA,NA
GEN24_25247,Disagree,NA,NA
GEN24_25255,Disagree,NA,NA
GEN24_25259,Agree,NA,NA
GEN24_25262,Don't know / Not sure,NA,NA
GEN24_25269,Agree,NA,NA
GEN24_25276,Don't know / Not sure,NA,NA
GEN24_25289,Don't know / Not sure,NA,NA
GEN24_25290,Agree,NA,NA
GEN24_25297,Don't know / Not sure,NA,NA
GEN24_25304,Agree,Agree,Agree
GEN24_25305,Don't know / Not sure,Agree,Agree
GEN24_25318,Agree,Agree,Agree
GEN24_25325,Agree,Agree,Agree
GEN24_25333,Agree,NA,NA
GEN24_25357,Agree,Agree,Agree
GEN24_25358,Agree,NA,NA
GEN24_25367,Agree,NA,NA
GEN24_25372,Agree,Agree,Agree
GEN24_25374,Don't know / Not sure,NA,NA
GEN24_25383,Don't know / Not sure,Agree,Agree
GEN24_25390,Don't know / Not sure,NA,NA
GEN24_25394,Don't know / Not sure,Agree,Agree
GEN24_25395,Agree,Agree,Agree
GEN24_25397,Agree,NA,NA
GEN24_25405,Agree,NA,NA
GEN24_25407,Agree,NA,NA
GEN24_25408,Disagree,NA,NA
GEN24_25411,Disagree,NA,NA
GEN24_25412,Disagree,NA,NA
GEN24_25420,Agree,NA,NA
GEN24_25436,Agree,Agree,Agree
GEN24_25439,Agree,Agree,Agree
GEN24_25441,Disagree,NA,NA
GEN24_25451,Agree,NA,NA
GEN24_25469,Disagree,NA,NA
GEN24_25484,Don't know / Not sure,NA,NA
GEN24_25497,Don't know / Not sure,NA,NA
GEN24_25523,Agree,NA,NA
GEN24_25538,Agree,NA,NA
GEN24_25542,Agree,NA,NA
GEN24_25558,Don't know / Not sure,NA,NA
GEN24_25567,Agree,Agree,Agree
GEN24_25590,Agree,NA,NA
GEN24_25593,Don't know / Not sure,Agree,Disagree
GEN24_25610,Agree,NA,NA
GEN24_25614,Agree,Agree,Agree
GEN24_25631,Agree,NA,NA
GEN24_25637,Disagree,Agree,Agree
GEN24_25654,Agree,NA,NA
GEN24_25659,Disagree,NA,NA
GEN24_25666,Agree,NA,NA
GEN24_25669,Don't know / Not sure,Agree,Agree
GEN24_25685,Agree,Agree,Agree
GEN24_25686,Agree,NA,NA
GEN24_25696,Agree,NA,NA
GEN24_25710,Don't know / Not sure,NA,NA
GEN24_25742,Agree,NA,NA
GEN24_25764,Agree,Agree,Agree
GEN24_25770,Disagree,NA,NA
GEN24_25779,Disagree,NA,NA
GEN24_25780,Agree,Agree,Agree
GEN24_25782,Don't know / Not sure,Agree,Agree
GEN24_25784,Agree,NA,NA
GEN24_25795,Don't know / Not sure,NA,NA
GEN24_25802,Agree,NA,NA
GEN24_25803,Agree,Agree,Agree
GEN24_25809,Agree,Agree,Agree
GEN24_25811,Agree,Agree,Agree
GEN24_25827,Agree,NA,NA
GEN24_25834,Don't know / Not sure,NA,NA
GEN24_25835,Disagree,NA,NA
GEN24_25836,Don't know / Not sure,NA,NA
GEN24_25840,Disagree,NA,NA
GEN24_25854,Agree,NA,NA
GEN24_25863,Agree,Agree,Agree
GEN24_25865,Don't know / Not sure,Agree,Agree
GEN24_25868,Don't know / Not sure,NA,NA
GEN24_25882,Agree,Agree,Agree
GEN24_25891,Don't know / Not sure,NA,NA
GEN24_25896,Agree,NA,NA
GEN24_25898,Agree,Agree,Agree
GEN24_25909,Agree,Disagree,Agree
GEN24_25916,Agree,Agree,Agree
GEN24_25925,Agree,NA,NA
GEN24_25931,Agree,NA,NA
GEN24_25940,Don't know / Not sure,NA,NA
GEN24_25942,Don't know / Not sure,Agree,Agree
GEN24_25949,Agree,NA,NA
GEN24_25956,Agree,NA,NA
GEN24_25961,Agree,NA,NA
GEN24_25964,Don't know / Not sure,NA,NA
GEN24_25986,Don't know / Not sure,NA,NA
GEN24_25993,Agree,Agree,Agree
GEN24_25997,Don't know / Not sure,NA,NA
GEN24_26036,Agree,Agree,Agree
GEN24_26037,Agree,Agree,Agree
GEN24_26038,Agree,Agree,Agree
GEN24_26040,Agree,NA,NA
GEN24_26043,Don't know / Not sure,Agree,Agree
GEN24_26049,Agree,NA,NA
GEN24_26060,Agree,NA,NA
GEN24_26061,Agree,Agree,Agree
GEN24_26070,Agree,Agree,Agree
GEN24_26080,Agree,NA,NA
GEN24_26089,Disagree,Agree,Agree
GEN24_26092,Disagree,NA,NA
GEN24_26094,Agree,Agree,Agree
GEN24_26097,Agree,NA,NA
GEN24_26104,Don't know / Not sure,NA,NA
GEN24_26113,Agree,Agree,Agree
GEN24_26119,Don't know / Not sure,NA,NA
GEN24_26136,Agree,NA,NA
GEN24_26145,Agree,Agree,Agree
GEN24_26163,Agree,Agree,Agree
GEN24_26174,Agree,NA,NA
GEN24_26177,Disagree,NA,NA
GEN24_26184,Don't know / Not sure,NA,NA
GEN24_26193,Don't know / Not sure,Agree,Agree
GEN24_26196,Don't know / Not sure,Agree,Agree
GEN24_26204,Agree,NA,NA
GEN24_26219,Agree,Agree,Agree
GEN24_26220,Don't know / Not sure,NA,NA
GEN24_26225,Agree,NA,NA
GEN24_26228,Disagree,NA,NA
GEN24_26243,Agree,NA,NA
GEN24_26255,Agree,NA,NA
GEN24_26256,Agree,Agree,Agree
GEN24_26266,Disagree,NA,NA
GEN24_26272,Agree,Agree,Agree
GEN24_26281,Agree,Agree,Agree
GEN24_26285,Don't know / Not sure,NA,NA
GEN24_26295,Agree,Agree,Agree
GEN24_26311,Don't know / Not sure,NA,NA
GEN24_26325,Agree,Agree,Agree
GEN24_26327,Disagree,NA,NA
GEN24_26336,Agree,NA,NA
GEN24_26347,Don't know / Not sure,NA,NA
GEN24_26388,Agree,Agree,Agree
GEN24_26390,Don't know / Not sure,NA,NA
GEN24_26397,Agree,NA,NA
GEN24_26401,Disagree,NA,NA
GEN24_26406,Agree,NA,NA
GEN24_26418,Agree,NA,NA
GEN24_26420,Don't know / Not sure,NA,NA
GEN24_26436,Agree,NA,NA
GEN24_26446,Agree,NA,NA
GEN24_26450,Agree,NA,NA
GEN24_26453,Agree,Agree,Agree
GEN24_26456,Agree,NA,NA
GEN24_26457,Disagree,NA,NA
GEN24_26474,Agree,Agree,Agree
GEN24_26477,Agree,Agree,Agree
GEN24_26484,Don't know / Not sure,NA,NA
GEN24_26492,Don't know / Not sure,NA,NA
GEN24_26493,Agree,NA,NA
GEN24_26502,Agree,Agree,Agree
GEN24_26503,Agree,NA,NA
GEN24_26504,Don't know / Not sure,NA,NA
GEN24_26506,Don't know / Not sure,NA,NA
GEN24_26507,Agree,NA,NA
GEN24_26508,Agree,Agree,Agree
GEN24_26519,Agree,NA,NA
GEN24_26531,Don't know / Not sure,Agree,Agree
GEN24_26551,Agree,NA,NA
GEN24_26552,Agree,Agree,Agree
GEN24_26559,Agree,NA,NA
GEN24_26569,Agree,Agree,Agree
GEN24_26580,Disagree,NA,NA
GEN24_26581,Disagree,NA,NA
GEN24_26588,Agree,Agree,Agree
GEN24_26590,Agree,NA,NA
GEN24_26599,Don't know / Not sure,NA,NA
GEN24_26604,Disagree,NA,NA
GEN24_26609,Agree,NA,NA
GEN24_26627,Agree,Agree,Agree
GEN24_26633,Don't know / Not sure,Agree,Agree
GEN24_26634,Agree,Agree,Agree
GEN24_26639,Agree,Agree,Agree
GEN24_26650,Agree,NA,NA
GEN24_26658,Disagree,NA,NA
GEN24_26660,Agree,NA,NA
GEN24_26663,Don't know / Not sure,Agree,NA
GEN24_26665,Agree,Agree,Agree
GEN24_26698,Agree,Agree,Agree
GEN24_26703,Disagree,NA,NA
GEN24_26711,Agree,NA,NA
GEN24_26719,Agree,Agree,Agree
GEN24_26728,Don't know / Not sure,NA,NA
GEN24_26733,Disagree,Agree,Agree
GEN24_26743,Agree,NA,NA
GEN24_26757,Disagree,NA,NA
GEN24_26771,Agree,Agree,Agree
GEN24_26782,Don't know / Not sure,NA,NA
GEN24_26785,Disagree,Agree,Agree
GEN24_26804,Agree,Agree,Agree
GEN24_26806,Agree,Disagree,Agree
GEN24_26810,Don't know / Not sure,NA,NA
GEN24_26813,Disagree,NA,NA
GEN24_26817,Disagree,NA,NA
GEN24_26826,Don't know / Not sure,NA,NA
GEN24_26829,Don't know / Not sure,NA,NA
GEN24_26831,Agree,NA,NA
GEN24_26836,Agree,NA,NA
GEN24_26841,Disagree,Agree,Agree
GEN24_26842,Disagree,Agree,Disagree
GEN24_26852,Disagree,Agree,Agree
GEN24_26854,Agree,Agree,Agree
GEN24_26858,Disagree,NA,NA
GEN24_26867,Agree,NA,NA
GEN24_26885,Agree,Agree,Agree
GEN24_26887,Don't know / Not sure,NA,NA
GEN24_26891,Agree,NA,NA
GEN24_26902,Don't know / Not sure,NA,NA
GEN24_26906,Don't know / Not sure,NA,NA
GEN24_26924,Agree,Agree,Agree
GEN24_26931,Agree,Agree,Agree
GEN24_26946,Agree,NA,NA
GEN24_26961,Agree,NA,NA
GEN24_26964,Disagree,Agree,Agree
GEN24_26970,Disagree,NA,NA
GEN24_26973,Agree,NA,NA
GEN24_26975,Agree,Agree,Agree
GEN24_26979,Disagree,NA,NA
GEN24_26983,Agree,NA,NA
GEN24_26984,Agree,Agree,Agree
GEN24_27000,Agree,NA,NA
GEN24_27007,Don't know / Not sure,NA,NA
GEN24_27013,Don't know / Not sure,NA,NA
GEN24_27015,Don't know / Not sure,NA,NA
GEN24_27024,Don't know / Not sure,NA,NA
GEN24_27025,Agree,Agree,Agree
GEN24_27027,Agree,Agree,Agree
GEN24_27034,Don't know / Not sure,NA,NA
GEN24_27035,Don't know / Not sure,NA,NA
GEN24_27039,Agree,NA,NA
GEN24_27042,Agree,NA,NA
GEN24_27053,Agree,NA,NA
GEN24_27056,Don't know / Not sure,NA,NA
GEN24_27060,Don't know / Not sure,NA,NA
GEN24_27087,Agree,NA,NA
GEN24_27094,Agree,NA,NA
GEN24_27110,Agree,NA,NA
GEN24_27111,Don't know / Not sure,NA,NA
GEN24_27131,Agree,Agree,Agree
GEN24_27132,Agree,Agree,Agree
GEN24_27136,Agree,Agree,Agree
GEN24_27140,Agree,NA,NA
GEN24_27147,Agree,NA,NA
GEN24_27155,Agree,NA,NA
GEN24_27158,Agree,Agree,Agree
GEN24_27159,Agree,NA,NA
GEN24_27162,Don't know / Not sure,NA,NA
GEN24_27168,Agree,Agree,Agree
GEN24_27169,Agree,NA,NA
GEN24_27171,Agree,NA,NA
GEN24_27173,Disagree,NA,NA
GEN24_27186,Agree,NA,NA
GEN24_27188,Agree,NA,NA
GEN24_27191,Disagree,NA,NA
GEN24_27192,Agree,NA,NA
GEN24_27193,Agree,Agree,Agree
GEN24_27194,Disagree,Agree,Agree
GEN24_27195,Agree,Agree,Agree
GEN24_27206,Agree,Agree,Agree
GEN24_27207,Disagree,NA,NA
GEN24_27218,Agree,NA,NA
GEN24_27236,Agree,NA,NA
GEN24_27240,Don't know / Not sure,NA,NA
GEN24_27260,Agree,NA,NA
GEN24_27266,Don't know / Not sure,NA,NA
GEN24_27279,Agree,NA,NA
GEN24_27280,Disagree,NA,NA
GEN24_27282,Agree,NA,NA
GEN24_27284,Disagree,NA,NA
GEN24_27292,Don't know / Not sure,NA,NA
GEN24_27295,Agree,Agree,Agree
GEN24_27297,Agree,NA,NA
GEN24_27314,Disagree,NA,NA
GEN24_27315,Agree,Agree,Agree
GEN24_27319,Agree,Agree,Agree
GEN24_27327,Agree,NA,NA
GEN24_27328,Agree,NA,NA
GEN24_27334,Agree,NA,NA
GEN24_27339,Don't know / Not sure,NA,NA
GEN24_27341,Agree,NA,NA
GEN24_27345,Agree,NA,NA
GEN24_27352,Disagree,NA,NA
GEN24_27357,Agree,NA,NA
GEN24_27360,Agree,NA,NA
GEN24_27364,Disagree,Agree,Agree
GEN24_27374,Don't know / Not sure,NA,NA
GEN24_27380,Disagree,NA,NA
GEN24_27383,Agree,NA,NA
GEN24_27399,Agree,NA,NA
GEN24_27404,Agree,Agree,Agree
GEN24_27414,Don't know / Not sure,NA,NA
GEN24_27416,Agree,Agree,Agree
GEN24_27434,Agree,Agree,Agree
GEN24_27443,Agree,Agree,Agree
GEN24_27458,Agree,NA,NA
GEN24_27470,Agree,NA,NA
GEN24_27473,Agree,Disagree,NA
GEN24_27474,Agree,NA,NA
GEN24_27475,Agree,NA,NA
GEN24_27478,Agree,NA,NA
GEN24_27480,Agree,NA,NA
GEN24_27481,Agree,Agree,Agree
GEN24_27486,Agree,NA,NA
GEN24_27496,Don't know / Not sure,NA,NA
GEN24_27507,Don't know / Not sure,NA,NA
GEN24_27511,Don't know / Not sure,NA,NA
GEN24_27518,Agree,NA,NA
GEN24_27525,Agree,NA,NA
GEN24_27528,Disagree,NA,NA
GEN24_27544,Don't know / Not sure,NA,NA
GEN24_27546,Agree,NA,NA
GEN24_27551,Agree,NA,NA
GEN24_27556,Agree,Agree,Agree
GEN24_27570,Agree,NA,NA
GEN24_27571,Agree,NA,NA
GEN24_27573,Agree,NA,NA
GEN24_27588,Agree,Agree,Agree
GEN24_27589,Don't know / Not sure,NA,NA
GEN24_27609,Agree,NA,NA
GEN24_27610,Agree,Agree,Agree
GEN24_27611,Agree,NA,NA
GEN24_27613,Don't know / Not sure,NA,NA
GEN24_27621,Don't know / Not sure,NA,NA
GEN24_27629,Agree,Agree,Agree
GEN24_27632,Disagree,NA,NA
GEN24_27639,Disagree,Agree,Agree
GEN24_27650,Agree,Agree,Agree
GEN24_27663,Disagree,Agree,Agree
GEN24_27665,Don't know / Not sure,NA,NA
GEN24_27666,Don't know / Not sure,NA,NA
GEN24_27670,Don't know / Not sure,NA,NA
GEN24_27676,Agree,NA,NA
GEN24_27678,Don't know / Not sure,NA,NA
GEN24_27679,Agree,NA,NA
GEN24_27687,Don't know / Not sure,NA,NA
GEN24_27690,Agree,NA,NA
GEN24_27697,Don't know / Not sure,NA,NA
GEN24_27707,Disagree,NA,NA
GEN24_27716,Agree,Agree,Agree
GEN24_27732,Don't know / Not sure,NA,NA
GEN24_27736,Don't know / Not sure,NA,NA
GEN24_27740,Agree,NA,NA
GEN24_27742,Agree,NA,NA
GEN24_27749,Agree,NA,NA
GEN24_27753,Agree,NA,NA
GEN24_27757,Agree,NA,NA
GEN24_27758,Don't know / Not sure,NA,NA
GEN24_27762,Agree,Agree,Agree
GEN24_27765,Don't know / Not sure,NA,NA
GEN24_27766,Agree,NA,NA
GEN24_27770,Agree,Agree,Agree
GEN24_27771,Agree,NA,NA
GEN24_27779,Agree,NA,NA
GEN24_27782,Agree,Agree,Agree
GEN24_27786,Agree,NA,NA
GEN24_27790,Agree,NA,NA
GEN24_27791,Agree,Agree,Agree
GEN24_27799,Agree,Agree,Agree
GEN24_27800,Don't know / Not sure,Agree,Agree
GEN24_27806,Agree,NA,NA
GEN24_27809,Agree,NA,NA
GEN24_27817,Agree,NA,NA
GEN24_27820,Don't know / Not sure,NA,NA
GEN24_27827,Agree,NA,NA
GEN24_27837,Disagree,NA,NA
GEN24_27841,Disagree,NA,NA
GEN24_27842,Agree,Agree,Agree
GEN24_27843,Agree,NA,NA
GEN24_27844,Agree,NA,NA
GEN24_27846,Agree,Agree,Agree
GEN24_27850,Disagree,Disagree,Agree
GEN24_27857,Disagree,Agree,Agree
GEN24_27859,Agree,NA,NA
GEN24_27865,Agree,Agree,Agree
GEN24_27870,Don't know / Not sure,NA,NA
GEN24_27871,Agree,NA,NA
GEN24_27876,Don't know / Not sure,Disagree,Agree
GEN24_27892,Agree,Agree,Agree
GEN24_27898,Don't know / Not sure,Disagree,Disagree
GEN24_27900,Agree,Agree,Agree
GEN24_27908,Agree,Agree,Agree
GEN24_27912,Don't know / Not sure,NA,NA
GEN24_27913,Disagree,NA,NA
GEN24_27925,Disagree,Agree,Agree
GEN24_27928,Don't know / Not sure,NA,NA
GEN24_27950,Agree,NA,NA
GEN24_27954,Agree,NA,NA
GEN24_27968,Agree,Agree,Agree
GEN24_27969,Don't know / Not sure,NA,NA
GEN24_27974,Agree,Agree,Agree
GEN24_27976,Disagree,Agree,Agree
GEN24_27982,Don't know / Not sure,NA,NA
GEN24_28003,Disagree,Agree,Agree
GEN24_28009,Agree,NA,NA
GEN24_28024,Disagree,NA,NA
GEN24_28028,Don't know / Not sure,NA,NA
GEN24_28033,Don't know / Not sure,NA,NA
GEN24_28034,Agree,NA,NA
GEN24_28036,Agree,NA,NA
GEN24_28039,Don't know / Not sure,NA,NA
GEN24_28041,Don't know / Not sure,NA,NA
GEN24_28053,Disagree,NA,NA
GEN24_28065,Agree,NA,NA
GEN24_28066,Agree,NA,NA
GEN24_28072,Agree,Agree,Agree
GEN24_28082,Agree,NA,NA
GEN24_28085,Agree,NA,NA
GEN24_28109,Agree,NA,NA
GEN24_28116,Agree,NA,NA
GEN24_28127,Don't know / Not sure,NA,NA
GEN24_28128,Agree,NA,NA
GEN24_28133,Agree,NA,NA
GEN24_28145,Don't know / Not sure,NA,NA
GEN24_28147,Don't know / Not sure,Agree,Agree
GEN24_28150,Agree,Agree,Agree
GEN24_28153,Agree,Agree,Agree
GEN24_28154,Agree,NA,NA
GEN24_28157,Agree,NA,NA
GEN24_28161,Agree,NA,NA
GEN24_28164,Agree,NA,NA
GEN24_28171,Agree,NA,NA
GEN24_28222,Don't know / Not sure,NA,NA
GEN24_28226,Agree,NA,NA
GEN24_28228,Agree,Agree,Agree
GEN24_28231,Agree,NA,NA
GEN24_28232,Agree,NA,NA
GEN24_28233,Don't know / Not sure,NA,NA
GEN24_28238,Disagree,NA,NA
GEN24_28245,Don't know / Not sure,Agree,Agree
GEN24_28247,Agree,NA,NA
GEN24_28250,Agree,NA,NA
GEN24_28251,Agree,NA,NA
GEN24_28261,Disagree,NA,NA
GEN24_28268,Agree,NA,NA
GEN24_28327,Agree,Agree,Agree
GEN24_28330,Agree,Agree,Agree
GEN24_28387,Agree,Agree,Agree
GEN24_28400,Agree,Agree,Agree
GEN24_28409,Agree,Agree,Agree
GEN24_28413,Agree,NA,NA
GEN24_28418,Agree,Agree,Agree
GEN24_28419,Agree,Agree,Agree
GEN24_28421,Agree,NA,NA
GEN24_28423,Agree,NA,NA
GEN24_28425,Agree,Agree,Agree
GEN24_28427,Agree,NA,NA
GEN24_28429,Agree,NA,NA
GEN24_28434,Don't know / Not sure,NA,NA
GEN24_28439,Agree,Agree,Agree
GEN24_28477,Agree,NA,NA
GEN24_28484,Agree,Agree,Agree
GEN24_28493,Don't know / Not sure,NA,NA
GEN24_28495,Agree,NA,NA
GEN24_28496,Agree,NA,NA
GEN24_28502,Agree,NA,NA
GEN24_28505,Agree,Agree,Agree
GEN24_28514,Agree,NA,NA
GEN24_28521,Don't know / Not sure,NA,NA
GEN24_28523,Don't know / Not sure,Agree,Agree
GEN24_28526,Disagree,NA,NA
GEN24_28528,Agree,Agree,Agree
GEN24_28529,Agree,Disagree,Agree
GEN24_28532,Don't know / Not sure,NA,NA
GEN24_28557,Agree,Agree,Agree
GEN24_28558,Agree,NA,NA
GEN24_28560,Don't know / Not sure,NA,NA
GEN24_28561,Don't know / Not sure,NA,NA
GEN24_28563,Agree,Agree,Agree
GEN24_28565,Agree,Agree,Agree
GEN24_28566,Agree,Agree,Agree
GEN24_28574,Don't know / Not sure,NA,NA
GEN24_28576,Agree,Agree,Agree
GEN24_28580,Disagree,NA,NA
GEN24_28614,Disagree,NA,NA
GEN24_28670,Don't know / Not sure,NA,NA
GEN24_28691,Disagree,NA,NA
GEN24_28702,Agree,NA,NA
GEN24_28703,Agree,Agree,Agree
GEN24_28707,Don't know / Not sure,NA,NA
GEN24_28709,Agree,NA,NA
GEN24_28713,Agree,NA,NA
GEN24_28722,Don't know / Not sure,Agree,Agree
GEN24_28727,Agree,NA,NA
GEN24_28728,Agree,Agree,Agree
GEN24_28735,Agree,NA,NA
GEN24_28736,Agree,NA,NA
GEN24_28743,Agree,Agree,Agree
GEN24_28744,Agree,NA,NA
GEN24_28747,Disagree,NA,NA
GEN24_28750,Don't know / Not sure,NA,NA
GEN24_28752,Agree,NA,NA
GEN24_28753,Don't know / Not sure,NA,NA
GEN24_28754,Don't know / Not sure,NA,NA
GEN24_28755,Agree,NA,NA
GEN24_28760,Agree,NA,NA
GEN24_28761,Agree,Agree,Agree
GEN24_28763,Disagree,Agree,Agree
GEN24_28764,Agree,NA,NA
GEN24_28765,Agree,Agree,Agree
GEN24_28769,Agree,NA,NA
GEN24_28772,Agree,Agree,Agree
GEN24_28774,Agree,Agree,Agree
GEN24_28793,Agree,NA,NA
GEN24_28821,Agree,NA,NA
GEN24_28827,Disagree,Agree,Agree
GEN24_28850,Disagree,NA,NA
GEN24_28853,Don't know / Not sure,NA,NA
GEN24_28855,Agree,NA,NA
GEN24_28860,Agree,Agree,Agree
GEN24_28862,Agree,NA,NA
GEN24_28866,Don't know / Not sure,NA,NA
GEN24_28867,Don't know / Not sure,NA,NA
GEN24_28896,Agree,NA,NA
GEN24_28900,Agree,NA,NA
GEN24_28903,Disagree,NA,NA
GEN24_28904,Agree,NA,NA
GEN24_28907,Disagree,NA,NA
GEN24_28922,Don't know / Not sure,NA,NA
GEN24_28937,Agree,Agree,Agree
GEN24_28940,Don't know / Not sure,NA,NA
GEN24_28941,Don't know / Not sure,NA,NA
GEN24_28942,Don't know / Not sure,NA,NA
GEN24_28945,Agree,NA,NA
GEN24_28956,Agree,Agree,Agree
GEN24_28958,Don't know / Not sure,NA,NA
GEN24_28960,Agree,NA,NA
GEN24_28965,Agree,NA,NA
GEN24_28976,Agree,Agree,Agree
GEN24_28978,Agree,NA,NA
GEN24_28990,Disagree,NA,NA
GEN24_28996,Agree,Agree,Agree
GEN24_29009,Disagree,NA,NA
GEN24_29014,Don't know / Not sure,NA,NA
GEN24_29015,Don't know / Not sure,NA,NA
GEN24_29017,Agree,NA,NA
GEN24_29018,Disagree,NA,NA
GEN24_29021,Agree,Agree,Agree
GEN24_29022,Agree,NA,NA
GEN24_29026,Don't know / Not sure,NA,NA
GEN24_29032,Agree,NA,NA
GEN24_29035,Don't know / Not sure,NA,NA
GEN24_29037,Disagree,NA,NA
GEN24_29038,Don't know / Not sure,Agree,Agree
GEN24_29040,Agree,NA,NA
GEN24_29041,Don't know / Not sure,NA,NA
GEN24_29042,Agree,NA,NA
GEN24_29047,Agree,NA,NA
GEN24_29049,Agree,NA,NA
GEN24_29055,Agree,NA,NA
GEN24_29058,Agree,NA,NA
GEN24_29063,Agree,NA,NA
GEN24_29065,Agree,NA,NA
GEN24_29072,Agree,NA,NA
GEN24_29079,Don't know / Not sure,Disagree,NA
GEN24_29086,Agree,NA,NA
GEN24_29088,Agree,Agree,Agree
GEN24_29093,Don't know / Not sure,NA,NA
GEN24_29094,Agree,NA,NA
GEN24_29096,Don't know / Not sure,NA,NA
GEN24_29097,Agree,NA,NA
GEN24_29102,Don't know / Not sure,NA,NA
GEN24_29103,Disagree,NA,NA
GEN24_29111,Agree,NA,NA
GEN24_29112,Agree,NA,NA
GEN24_29119,Agree,NA,NA
GEN24_29131,Don't know / Not sure,NA,NA
GEN24_29148,Agree,Agree,NA
GEN24_29149,Agree,Agree,NA
GEN24_29157,Agree,NA,Agree
GEN24_29163,Disagree,NA,NA
GEN24_29170,Disagree,Agree,Agree
GEN24_29176,Disagree,NA,NA
GEN24_29190,Don't know / Not sure,Agree,NA
GEN24_29191,Disagree,Agree,Agree
GEN24_29196,Agree,NA,NA
GEN24_29202,Don't know / Not sure,Agree,Agree
GEN24_29217,Agree,NA,NA
GEN24_29219,Agree,NA,NA
GEN24_29225,Disagree,Agree,Disagree
GEN24_29230,Agree,NA,NA
GEN24_29235,Don't know / Not sure,NA,NA
GEN24_29236,Agree,NA,NA
GEN24_29238,Agree,Agree,Agree
GEN24_29242,Don't know / Not sure,NA,NA
GEN24_29260,Agree,Agree,NA
GEN24_29262,Disagree,NA,NA
GEN24_29265,Disagree,Agree,Disagree
GEN24_29269,Don't know / Not sure,NA,NA
GEN24_29275,Agree,Agree,Agree
GEN24_29278,Don't know / Not sure,NA,NA
GEN24_29279,Agree,Agree,Agree
GEN24_29280,Don't know / Not sure,NA,NA
GEN24_29284,Agree,NA,NA
GEN24_29286,Agree,Agree,Agree
GEN24_29295,Agree,NA,NA
GEN24_29309,Agree,Agree,Agree
GEN24_29313,Don't know / Not sure,NA,NA
GEN24_29318,Agree,NA,NA
GEN24_29342,Agree,Agree,Agree
GEN24_29350,Agree,NA,NA
GEN24_29358,Agree,NA,NA
GEN24_29360,Disagree,NA,NA
GEN24_29371,Don't know / Not sure,Disagree,Agree
GEN24_29374,Don't know / Not sure,NA,NA
GEN24_29375,Agree,NA,NA
GEN24_29381,Disagree,Agree,Agree
GEN24_29389,Don't know / Not sure,NA,NA
GEN24_29394,Don't know / Not sure,Agree,Agree
GEN24_29395,Agree,NA,NA
GEN24_29404,Agree,Agree,Agree
GEN24_29406,Agree,NA,NA
GEN24_29414,Agree,Agree,Agree
GEN24_29415,Agree,Agree,Agree
GEN24_29447,Agree,NA,NA
GEN24_29448,Agree,Agree,Agree
GEN24_29460,Agree,NA,NA
GEN24_29466,Agree,NA,NA
GEN24_29478,Don't know / Not sure,NA,NA
GEN24_29483,Agree,NA,NA
GEN24_29485,Disagree,Agree,Agree
GEN24_29493,Agree,NA,NA
GEN24_29497,Agree,Agree,Agree
GEN24_29499,Agree,NA,NA
GEN24_29501,Agree,NA,NA
GEN24_29505,Agree,NA,NA
GEN24_29507,Agree,Agree,Agree
GEN24_29508,Don't know / Not sure,NA,NA
GEN24_29518,Agree,NA,NA
GEN24_29542,Disagree,NA,NA
GEN24_29555,Disagree,NA,NA
GEN24_29560,Disagree,NA,NA
GEN24_29563,Don't know / Not sure,NA,NA
GEN24_29565,Agree,Agree,Agree
GEN24_29566,Agree,NA,NA
GEN24_29577,Don't know / Not sure,NA,NA
GEN24_29581,Don't know / Not sure,NA,NA
GEN24_29586,Don't know / Not sure,NA,NA
GEN24_29588,Agree,NA,NA
GEN24_29595,Agree,NA,Agree
GEN24_29605,Agree,Agree,Agree
GEN24_29607,Don't know / Not sure,NA,NA
GEN24_29622,Don't know / Not sure,NA,NA
GEN24_29625,Agree,Agree,Agree
GEN24_29637,Agree,Agree,Disagree
GEN24_29639,Don't know / Not sure,NA,NA
GEN24_29641,Don't know / Not sure,NA,NA
GEN24_29642,Agree,Agree,Agree
GEN24_29658,Agree,Agree,Agree
GEN24_29660,Don't know / Not sure,NA,Agree
GEN24_29677,Disagree,Agree,Agree
GEN24_29685,Agree,NA,NA
GEN24_29686,Don't know / Not sure,Agree,Agree
GEN24_29687,Agree,NA,NA
GEN24_29695,Don't know / Not sure,NA,NA
GEN24_29697,Agree,Agree,Agree
GEN24_29700,Don't know / Not sure,NA,NA
GEN24_29701,Agree,Disagree,Agree
GEN24_29702,Disagree,NA,NA
GEN24_29703,Don't know / Not sure,NA,NA
GEN24_29718,Agree,Agree,Agree
GEN24_29722,Agree,NA,NA
GEN24_29726,Agree,NA,NA
GEN24_29749,Disagree,NA,NA
GEN24_29751,Agree,NA,NA
GEN24_29756,Agree,NA,NA
GEN24_29759,Agree,NA,NA
GEN24_29764,Agree,Agree,NA
GEN24_29765,Don't know / Not sure,Agree,Agree
GEN24_29772,Agree,Disagree,Agree
GEN24_29774,Agree,Agree,Agree
GEN24_29776,Agree,Agree,Agree
GEN24_29795,Agree,NA,NA
GEN24_29819,Don't know / Not sure,Agree,Agree
GEN24_29823,Disagree,Agree,NA
GEN24_29827,Agree,Agree,Agree
GEN24_29830,Agree,NA,NA
GEN24_29840,Agree,NA,NA
